game,track.id,track.name,track.artist,track.album.name,track.album.release_date,track.album.release_date_precision,track.explicit,track.duration_ms,track.popularity,track.external_urls.spotify,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
Just Dance 2016,6SwwHy9sSs28k72xr67Dpw,Gibberish (feat. Hoodie Allen),MAX & Hoodie Allen,Hell's Kitchen Angel,08/04/2016,day,FALSE,203040,45,https://open.spotify.com/track/6SwwHy9sSs28k72xr67Dpw,0.508,0.651,8,-4.838,1,0.376,0.0167,0,0.29,0.601,84.02
Just Dance 2016,6ozuOzQjZSe8BmBEZcVHXf,Rabiosa,Shakira & El Cata,Sale El Sol,18/10/2010,day,FALSE,170386,0,https://open.spotify.com/track/6ozuOzQjZSe8BmBEZcVHXf,0.827,0.832,0,-5.373,1,0.121,0.0378,2.57E-05,0.157,0.737,133.01
Just Dance 2016,3PuWYYZ0GyIJJ8aU9Pvjrg,William Tell: Overture,"Gioachino Rossini, Chamber Orchestra of Europe & Claudio Abbado",Rossini: Overtures,01/01/1991,day,FALSE,661333,0,https://open.spotify.com/track/3PuWYYZ0GyIJJ8aU9Pvjrg,0.199,0.103,11,-19.652,0,0.056,0.928,0.485,0.159,0.105,86.118
Just Dance 2016,6VeJ04NniaOJ8A7FZoFf0G,Hangover (BaBaBa),Buraka Som Sistema,Komba,31/10/2011,day,FALSE,291600,0,https://open.spotify.com/track/6VeJ04NniaOJ8A7FZoFf0G,0.881,0.76,11,-6.015,0,0.194,0.114,0.0156,0.0485,0.353,140.01
Just Dance 2016,66y9BcmzhyWCgYoYSnXhh0,Kaboom Pow,Nikki Yanofsky,Little Secret,01/01/2014,day,FALSE,200106,0,https://open.spotify.com/track/66y9BcmzhyWCgYoYSnXhh0,0.553,0.943,0,-3.419,1,0.144,0.00678,0.0529,0.269,0.888,162.023
Just Dance 2016,425biLzBrPVil4HKWNHnxz,Angry Birds Theme (Balkan Blast Remix),Angry Birds,Angry Birds Theme (Balkan Blast Remix),2015,year,FALSE,146543,0,https://open.spotify.com/track/425biLzBrPVil4HKWNHnxz,0.851,0.988,2,-1.696,1,0.0773,0.219,0.845,0.0565,0.85,120.01
Just Dance 2016,535skBRABvtcb6ul15c56N,Boys - Summertime Love,Sabrina,Summertime Love: The Best Of,19/06/2015,day,FALSE,238333,13,https://open.spotify.com/track/535skBRABvtcb6ul15c56N,0.833,0.669,5,-10.551,0,0.0325,0.149,0.669,0.0538,0.933,119.877
Just Dance 2016,7sXxvOVFtMr31xj0kX9BFV,Hit The Road Jack,Jeff Zavac & The Craetts,Miami Lighthouse for the Blind Presents: Instrumental Magic,01/10/2006,day,FALSE,129906,0,https://open.spotify.com/track/7sXxvOVFtMr31xj0kX9BFV,0.593,0.752,8,-6.617,0,0.0313,0.0841,0.00308,0.197,0.935,172.087
Just Dance 2016,3Zuf70897YkrVRAsrBMMSF,"You're The One That I Want - From ""Grease"" Original Motion Picture Soundtrack",John Travolta & Olivia Newton-John,Grease (Deluxe Edition),01/01/2003,day,FALSE,168466,0,https://open.spotify.com/track/3Zuf70897YkrVRAsrBMMSF,0.751,0.753,0,-8.198,1,0.0935,0.227,0.000784,0.209,0.774,106.976
Just Dance 2016,3RKXH5L5ltjclXagb9SfUh,Stadium Flow,Imposs,Stadium Flow - Single,06/10/2015,day,FALSE,214546,0,https://open.spotify.com/track/3RKXH5L5ltjclXagb9SfUh,0.686,0.941,11,-3.132,0,0.168,0.283,0,0.0811,0.846,137.952
Just Dance 2016,3zaMf7lr0uWK4zcCGQrvY4,Copacabana,Frankie Bostello,Just Dance (Original Creations & Covers from the Video Game),26/06/2020,day,FALSE,222631,26,https://open.spotify.com/track/3zaMf7lr0uWK4zcCGQrvY4,0.765,0.746,0,-6.153,0,0.0611,0.0307,1.57E-05,0.0624,0.789,118.02
Just Dance 2016,4oVAirTji6BnNglyt1Pmuz,Let's Groove,Equinox Stars,Just Dance (Original Creations & Covers from the Video Game),26/06/2020,day,FALSE,200818,44,https://open.spotify.com/track/4oVAirTji6BnNglyt1Pmuz,0.771,0.838,6,-6.119,0,0.0882,0.0381,2.67E-06,0.185,0.89,125.38
Just Dance 2016,7tXdkUgXQs8YGEvy62Mt9Y,These Boots Are Made for Walkin',The Girly Team,Just Dance (Original Creations & Covers from the Video Game),26/06/2020,day,FALSE,163078,19,https://open.spotify.com/track/7tXdkUgXQs8YGEvy62Mt9Y,0.586,0.808,9,-6.672,1,0.0342,0.339,0.000101,0.122,0.723,82.956
Just Dance 2016,43qX0mz3xbB4MBtKx9Ukj6,You Never Can Tell,A. Caveman & The Backseats,Just Dance (Original Creations & Covers from the Video Game),26/06/2020,day,FALSE,166529,12,https://open.spotify.com/track/43qX0mz3xbB4MBtKx9Ukj6,0.553,0.919,7,-5.899,1,0.0413,0.12,1.75E-06,0.933,0.967,78.438
Just Dance 2016,6n4SGdq2TLl2WaxLB2RAqD,When the Rain Begins to Fall,Sky Trucking,Just Dance (Original Creations & Covers from the Video Game),26/06/2020,day,FALSE,219285,16,https://open.spotify.com/track/6n4SGdq2TLl2WaxLB2RAqD,0.519,0.837,0,-5.583,0,0.032,0.00146,0.000326,0.105,0.7,153.037
Just Dance 2015,6xCNYRfzZtoQRo1xruPmNq,Problem,Ariana Grande & Iggy Azalea,My Everything (Deluxe),22/08/2014,day,FALSE,193920,0,https://open.spotify.com/track/6xCNYRfzZtoQRo1xruPmNq,0.66,0.805,1,-5.352,0,0.153,0.0192,8.83E-06,0.159,0.625,103.009
Just Dance 2015,4kgsK0fftHtg9gZOzkU5T2,Dark Horse,Katy Perry & Juicy J,PRISM (Deluxe),01/01/2013,day,FALSE,215672,0,https://open.spotify.com/track/4kgsK0fftHtg9gZOzkU5T2,0.645,0.589,6,-6.131,1,0.0523,0.00396,0,0.145,0.35,131.899
Just Dance 2015,5b88tNINg4Q4nrRbrCXUmg,"Happy - From ""Despicable Me 2""",Pharrell Williams,G I R L,03/03/2014,day,FALSE,232720,2,https://open.spotify.com/track/5b88tNINg4Q4nrRbrCXUmg,0.647,0.822,5,-4.662,0,0.183,0.219,0,0.0908,0.962,160.019
Just Dance 2015,3VZQshi4COChhXaz7cLP02,I Love It (feat. Charli XCX),Icona Pop & Charli XCX,I Love It,19/06/2012,day,TRUE,155337,65,https://open.spotify.com/track/3VZQshi4COChhXaz7cLP02,0.714,0.905,8,-2.663,1,0.0289,0.00855,2.55E-05,0.146,0.838,125.927
Just Dance 2015,0ktV2JoOsoTGURzKaZnjJL,Birthday,Katy Perry,PRISM (Deluxe),01/01/2013,day,FALSE,215042,0,https://open.spotify.com/track/0ktV2JoOsoTGURzKaZnjJL,0.715,0.67,11,-5.123,1,0.0735,0.0948,3.90E-06,0.117,0.867,126.069
Just Dance 2015,5HOpkTTVcmZHnthgyxrIL8,The Fox (What Does the Fox Say?),Ylvis,The Fox (What Does the Fox Say?),02/09/2013,day,FALSE,213708,65,https://open.spotify.com/track/5HOpkTTVcmZHnthgyxrIL8,0.703,0.867,6,-4.292,1,0.0453,0.107,0,0.119,0.546,128.008
Just Dance 2015,7pBBypRRRhCloyONPGldCG,Built For This,Becky G,Play It Again,16/07/2013,day,FALSE,189800,39,https://open.spotify.com/track/7pBBypRRRhCloyONPGldCG,0.74,0.798,8,-6.101,1,0.0609,0.157,0.0106,0.113,0.348,104.008
Just Dance 2015,57PjISfyOyDcvTPipz16nf,Love Me Again,John Newman,Love Me Again,01/01/2013,day,FALSE,240288,0,https://open.spotify.com/track/57PjISfyOyDcvTPipz16nf,0.485,0.915,2,-3.469,0,0.0544,0.00441,0.00112,0.0987,0.201,126.027
Just Dance 2015,7zrYKlgYQv1ELz7LGyjTd1,Bang Bang,"Jessie J, Ariana Grande & Nicki Minaj",Bang Bang,29/07/2014,day,FALSE,199373,0,https://open.spotify.com/track/7zrYKlgYQv1ELz7LGyjTd1,0.708,0.752,0,-4.401,0,0.0886,0.267,0,0.377,0.733,150.058
Just Dance 2015,2UqbWOTgLcMMjtMQjycFro,Let It Go - English Version,Idina Menzel,Let It Go The Complete Set (From “Frozen”),01/01/2014,day,FALSE,224026,0,https://open.spotify.com/track/2UqbWOTgLcMMjtMQjycFro,0.548,0.491,8,-6.884,1,0.0303,0.589,0,0.123,0.356,137.009
Just Dance 2015,6qUEOWqOzu1rLPUPQ1ECpx,Walk This Way (feat. Aerosmith),Run–D.M.C. & Aerosmith,Raising Hell,15/05/1986,day,FALSE,310386,71,https://open.spotify.com/track/6qUEOWqOzu1rLPUPQ1ECpx,0.761,0.711,9,-7.989,1,0.0604,0.0174,0.000101,0.0652,0.947,105.448
Just Dance 2015,6YUTL4dYpB9xZO5qExPf05,Summer,Calvin Harris,Motion,31/10/2014,day,FALSE,222533,84,https://open.spotify.com/track/6YUTL4dYpB9xZO5qExPf05,0.596,0.856,4,-3.556,0,0.0346,0.0211,0.0178,0.141,0.743,127.949
Just Dance 2015,3jZomvOBa5qfTo5HkqI1p5,One Way or Another (Teenage Kicks),One Direction,One Way Or Another (Teenage Kicks),17/02/2013,day,FALSE,157293,67,https://open.spotify.com/track/3jZomvOBa5qfTo5HkqI1p5,0.489,0.867,4,-3.121,0,0.071,0.025,0,0.586,0.409,162.131
Just Dance 2015,6AJlcxjEO2baFC24GPsJjg,"Holding Out for a Hero - From ""Footloose"" Soundtrack",Bonnie Tyler,Ravishing - The Best Of,30/03/2009,day,FALSE,348706,0,https://open.spotify.com/track/6AJlcxjEO2baFC24GPsJjg,0.575,0.811,9,-10.981,0,0.0401,0.0159,4.37E-06,0.0902,0.873,149.671
Just Dance 2015,2GgxS8bUT5G25QJTsfSv0R,Burn,Ellie Goulding,Halcyon Days,01/01/2014,day,FALSE,231211,71,https://open.spotify.com/track/2GgxS8bUT5G25QJTsfSv0R,0.559,0.777,1,-5.031,1,0.0432,0.31,0,0.105,0.329,87.016
Just Dance 2015,5AfPd7h5BJguSgSBz1mSoo,Love Is All,Roger Glover & Butterfly Ball,2gether Fiesta (Les meilleurs hits pour faire la fête !),20/12/2014,day,FALSE,194800,31,https://open.spotify.com/track/5AfPd7h5BJguSgSBz1mSoo,0.59,0.446,7,-16.02,1,0.0368,0.15,0,0.35,0.772,111.767
Just Dance 2015,6MjiVEJy1YVuJNFu72OH61,Bad Romance,Lady Gaga,Bad Romance,01/01/2009,day,FALSE,294640,0,https://open.spotify.com/track/6MjiVEJy1YVuJNFu72OH61,0.695,0.919,0,-3.769,1,0.0381,0.00264,4.10E-05,0.062,0.717,119.002
Just Dance 2015,1zaaaGPDU60KYY60M4JVl2,It’s My Birthday,will.i.am & Cody Wise,It’s My Birthday,01/01/2014,day,FALSE,252613,0,https://open.spotify.com/track/1zaaaGPDU60KYY60M4JVl2,0.76,0.718,5,-4.443,0,0.0476,0.0817,0,0.0903,0.419,100.01
Just Dance 2015,7pu0a2lDSnwQS0ERqAtCnS,4x4 (feat. Nelly),Miley Cyrus & Nelly,Bangerz (Deluxe Version),04/10/2013,day,TRUE,191906,50,https://open.spotify.com/track/7pu0a2lDSnwQS0ERqAtCnS,0.922,0.797,4,-6.567,0,0.0558,0.0504,0,0.134,0.922,119.955
Just Dance 2015,2pyhJF2s7myJiXP9ceczB9,Black Widow,Iggy Azalea & Rita Ora,Reclassified,01/10/2014,day,TRUE,209423,48,https://open.spotify.com/track/2pyhJF2s7myJiXP9ceczB9,0.743,0.72,11,-3.753,1,0.124,0.192,0.000386,0.109,0.519,163.99
Just Dance 2015,7rrU6V1k1Dsh7VftquTW2c,Never Can Say Goodbye,Gloria Gaynor,Never Can Say Goodbye,13/04/2010,day,FALSE,252893,0,https://open.spotify.com/track/7rrU6V1k1Dsh7VftquTW2c,0.684,0.685,0,-15.153,1,0.0294,0.00178,0.00281,0.105,0.959,125.901
Just Dance 2015,0xIVvRmjztR1AwuHrkhH41,Addicted To You,Avicii,TRUE,01/01/2013,day,FALSE,148386,0,https://open.spotify.com/track/0xIVvRmjztR1AwuHrkhH41,0.569,0.785,1,-4.057,0,0.0457,0.0505,1.12E-06,0.086,0.303,128.031
Just Dance 2015,5T7ZFtCcOgkpjxcuaeZbw0,Best Song Ever,One Direction,Midnight Memories (Deluxe),25/11/2013,day,FALSE,200106,78,https://open.spotify.com/track/5T7ZFtCcOgkpjxcuaeZbw0,0.652,0.877,1,-2.986,1,0.0465,0.0227,0,0.0789,0.486,118.491
Just Dance 2015,2H3ZUSE54pST4ubRd5FzFR,Ain't No Mountain High Enough,Marvin Gaye & Tammi Terrell,United,29/08/1967,day,FALSE,151666,0,https://open.spotify.com/track/2H3ZUSE54pST4ubRd5FzFR,0.669,0.616,11,-10.776,0,0.033,0.482,0,0.179,0.818,130.037
Just Dance 2015,6chdRBWviHlm7JAtwgflBP,Maps,Maroon 5,Maps,16/06/2014,day,FALSE,189840,0,https://open.spotify.com/track/6chdRBWviHlm7JAtwgflBP,0.743,0.717,1,-5.521,0,0.0299,0.0223,0,0.0678,0.88,120.025
Just Dance 2015,1CQ2cMfrmFM1YdfmjENKVE,She Looks So Perfect,5 Seconds of Summer,5 Seconds Of Summer,27/06/2014,day,FALSE,202496,74,https://open.spotify.com/track/1CQ2cMfrmFM1YdfmjENKVE,0.494,0.951,9,-4.237,1,0.132,0.000569,0,0.327,0.441,160.025
Just Dance 2015,7nQR09slURMScLt20DHu77,India Waale,Various Artists,Happy New Year (Original Motion Picture Soundtrack),15/09/2014,day,FALSE,238107,0,https://open.spotify.com/track/7nQR09slURMScLt20DHu77,0.72,0.762,4,-5.908,1,0.102,0.033,0,0.0696,0.598,128.029
Just Dance 2015,1mwt9hzaH7idmC5UCoOUkz,Diamonds,Rihanna,Diamonds,27/09/2012,day,FALSE,225200,0,https://open.spotify.com/track/1mwt9hzaH7idmC5UCoOUkz,0.553,0.674,11,-6.057,0,0.045,0.00117,0,0.16,0.369,91.958
Just Dance 2015,5C9fV9RbzygtoPf9cBtRzZ,Get Low,Dillon Francis & DJ Snake,Get Low,24/06/2014,day,FALSE,213861,45,https://open.spotify.com/track/5C9fV9RbzygtoPf9cBtRzZ,0.67,0.933,11,-4.482,0,0.0871,0.0271,0.723,0.596,0.751,101.015
Just Dance 2015,1oew3nFNY3vMacJAsvry0S,Me And My Broken Heart,Rixton,Let The Road,01/01/2014,day,FALSE,193733,78,https://open.spotify.com/track/1oew3nFNY3vMacJAsvry0S,0.545,0.783,5,-4.261,0,0.0345,0.00489,0,0.132,0.551,174.084
Just Dance 2015,1J6Lsb4mWc0ipWeHuNOb0y,I Luh Ya Papi,Jennifer Lopez & French Montana,I Luh Ya Papi,01/01/2014,day,TRUE,206963,0,https://open.spotify.com/track/1J6Lsb4mWc0ipWeHuNOb0y,0.74,0.735,8,-6.304,1,0.407,0.454,0,0.118,0.604,95.918
Just Dance 2015,7cvxrDu7VIhVSOFRNgPegv,Break Free,Ariana Grande & Zedd,Break Free,02/07/2014,day,FALSE,214693,0,https://open.spotify.com/track/7cvxrDu7VIhVSOFRNgPegv,0.687,0.698,7,-5.29,0,0.0468,0.0057,8.75E-05,0.253,0.316,129.954
Just Dance 2015,2y4lAQpi5VTNLu2ldeTdUH,We Can't Stop,Miley Cyrus,Bangerz (Deluxe Version),04/10/2013,day,FALSE,231240,78,https://open.spotify.com/track/2y4lAQpi5VTNLu2ldeTdUH,0.613,0.622,1,-5.794,0,0.0334,0.00882,0,0.37,0.484,80.003
Just Dance 2015,09TcIuH1ZO7i4vicWKoaN2,Papaoutai,Stromae,racine carrée,01/01/2013,day,FALSE,232146,0,https://open.spotify.com/track/09TcIuH1ZO7i4vicWKoaN2,0.733,0.818,10,-7.222,0,0.0859,0.0241,0,0.0636,0.253,116.019
Just Dance 2015,3JuDFJGjRpK4k8ggzfMPSO,Kiss Kiss,Prince Royce,Soy El Mismo (Deluxe Edition),24/11/2014,day,FALSE,224280,25,https://open.spotify.com/track/3JuDFJGjRpK4k8ggzfMPSO,0.646,0.868,0,-4.825,1,0.0532,0.0798,0,0.0965,0.465,113.014
Just Dance 2015,0d8cGMosMcPJA8UsxQCtZq,You Spin Me Round (Like a Record),Dead Or Alive,That's The Way I Like It: The Best of Dead Or Alive,25/10/2010,day,FALSE,195640,47,https://open.spotify.com/track/0d8cGMosMcPJA8UsxQCtZq,0.562,0.979,6,-4.058,0,0.0537,0.00566,0.00155,0.721,0.827,128.169
Just Dance 2015,637bsehtpL2oJruOEL6lZ7,Bailando - Spanish Version,"Enrique Iglesias, Descemer Bueno & Gente De Zona",SEX AND LOVE (Deluxe),01/01/2014,day,FALSE,243413,55,https://open.spotify.com/track/637bsehtpL2oJruOEL6lZ7,0.723,0.777,7,-3.503,1,0.108,0.0426,3.68E-06,0.0451,0.961,91.017
Just Dance 2015,4qJA6pA0ohc6G07ifmPD1L,You're on My Mind,Imposs,You're on My Mind - Single,23/12/2014,day,FALSE,210644,45,https://open.spotify.com/track/4qJA6pA0ohc6G07ifmPD1L,0.79,0.783,1,-6.297,0,0.094,0.0526,0,0.0848,0.801,104.979
Just Dance 2015,2vZ5IPuIYxn7hIlnOLdGeA,Don't Worry Be Happy,The Bench Men,Just Dance (Original Creations & Covers from the Video Game),26/06/2020,day,FALSE,210645,23,https://open.spotify.com/track/2vZ5IPuIYxn7hIlnOLdGeA,0.684,0.402,1,-12.802,0,0.103,0.831,0.00953,0.152,0.903,68.741
Just Dance 2015,7tNTW9aoi0qVC1z2qPJmQG,Macarena,The Girly Team,Just Dance (Original Creations & Covers from the Video Game),26/06/2020,day,FALSE,165644,51,https://open.spotify.com/track/7tNTW9aoi0qVC1z2qPJmQG,0.777,0.823,1,-6.819,1,0.0473,0.149,0,0.0711,0.964,103.215
Just Dance 2015,4YX7wM36ZZJi87BkpH5v2O,Mahna Mahna,Frankie Bostello,Just Dance (Original Creations & Covers from the Video Game),26/06/2020,day,FALSE,124201,16,https://open.spotify.com/track/4YX7wM36ZZJi87BkpH5v2O,0.54,0.751,0,-8.281,1,0.0511,0.0389,0.889,0.0415,0.781,100.617
Just Dance 2015,6ddovxH6lF5GX2BZrFBsSs,Only You (And You Alone),Love Letter,Just Dance (Original Creations & Covers from the Video Game),26/06/2020,day,FALSE,159660,14,https://open.spotify.com/track/6ddovxH6lF5GX2BZrFBsSs,0.409,0.413,3,-6.39,1,0.0281,0.845,0,0.159,0.245,79.476
Just Dance 2015,0YIzwxbgkl7COngYqEj67v,Speedy Gonzalez,Los Pimientos Locos,Just Dance (Original Creations & Covers from the Video Game),26/06/2020,day,FALSE,162219,14,https://open.spotify.com/track/0YIzwxbgkl7COngYqEj67v,0.517,0.733,11,-6.063,1,0.0579,0.665,3.38E-05,0.0757,0.875,149.331
